molecule_chembl_id,smiles,standard_type,standard_value,standard_units,assay_chembl_id,target_chembl_id,pIC50
CHEMBL459575,CCSc1ccc(/C=C2\NC(=O)NC2=O)cc1,IC50,7800.0,nM,CHEMBL1053309,CHEMBL262,5.107905397309519
CHEMBL41016,CCN(CC)c1ccc(/C=C2\NC(=O)NC2=O)cc1,IC50,4200.0,nM,CHEMBL1053309,CHEMBL262,5.376750709602099
CHEMBL38043,COc1ccc(/C=C2\NC(=O)NC2=O)cc1,IC50,14100.0,nM,CHEMBL1053309,CHEMBL262,4.85078088734462
CHEMBL569595,CSc1ccc(/C=C2\NC(=O)NC2=O)cc1,IC50,6900.0,nM,CHEMBL1053309,CHEMBL262,5.161150909262744
CHEMBL460627,O=C1NC(=O)/C(=C/c2ccc(-c3cccs3)cc2)N1,IC50,13500.0,nM,CHEMBL1053309,CHEMBL262,4.8696662315049934
CHEMBL568905,O=C1NC(=O)/C(=C/c2ccc(-c3ccsc3)cc2)N1,IC50,6400.0,nM,CHEMBL1053309,CHEMBL262,5.1938200260161125
CHEMBL290184,O=C1NC(=O)/C(=C/c2ccc(Cl)cc2)N1,IC50,18200.0,nM,CHEMBL1053309,CHEMBL262,4.739928612014925
CHEMBL92361,O=C(O)Cc1c2ccccc2n2c1[nH]c(=O)c1ccccc12,IC50,14000.0,nM,CHEMBL1062036,CHEMBL262,4.853871964321762
CHEMBL191384,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,IC50,40.0,nM,CHEMBL1062883,CHEMBL262,7.3979400086720375
CHEMBL574591,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,IC50,35.0,nM,CHEMBL1042364,CHEMBL262,7.455931955649724
CHEMBL574159,CC[S+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,35.0,nM,CHEMBL1042364,CHEMBL262,7.455931955649724
CHEMBL578628,CCS(=O)(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,38.0,nM,CHEMBL1042364,CHEMBL262,7.42021640338319
CHEMBL584757,Cc1ccc(-c2ccc3occ(-c4ccc(S(C)(=O)=O)cc4)c3c2)o1,IC50,42.0,nM,CHEMBL1042364,CHEMBL262,7.376750709602099
CHEMBL573257,Cc1ccc(-c2ccc3occ(-c4ccc(C(=O)O)cc4)c3c2)o1,IC50,50.0,nM,CHEMBL1042364,CHEMBL262,7.301029995663981
CHEMBL576183,COc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,54.0,nM,CHEMBL1042364,CHEMBL262,7.267606240177032
CHEMBL572973,CSc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,66.0,nM,CHEMBL1042364,CHEMBL262,7.180456064458132
CHEMBL576165,Cc1ccc(-c2ccc3occ(-c4ccc(C(N)=O)cc4)c3c2)o1,IC50,69.0,nM,CHEMBL1042364,CHEMBL262,7.161150909262744
CHEMBL573486,COc1cccc(-c2coc3ccc(-c4ccc(C)o4)cc23)c1,IC50,74.0,nM,CHEMBL1042364,CHEMBL262,7.130768280269024
CHEMBL582853,Cc1ccc(-c2ccc3occ(-c4ccncc4)c3c2)o1,IC50,77.0,nM,CHEMBL1042364,CHEMBL262,7.113509274827518
CHEMBL572779,CC(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,100.0,nM,CHEMBL1042364,CHEMBL262,7.0
CHEMBL573007,Cc1ccc(-c2ccc3occ(-c4ccc(F)cc4)c3c2)o1,IC50,110.0,nM,CHEMBL1042364,CHEMBL262,6.958607314841775
CHEMBL573933,Cc1ccc(-c2ccc3occ(-c4ccc(C(C)O)cc4)c3c2)o1,IC50,160.0,nM,CHEMBL1042364,CHEMBL262,6.795880017344075
CHEMBL573192,Cc1ccc(-c2ccc3occ(-c4ccc(O)cc4)c3c2)o1,IC50,180.0,nM,CHEMBL1042364,CHEMBL262,6.7447274948966935
CHEMBL573480,COC(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,200.0,nM,CHEMBL1042364,CHEMBL262,6.698970004336019
CHEMBL573487,Cc1ccc(-c2ccc3occ(-c4cccc([S+](C)[O-])c4)c3c2)o1,IC50,210.0,nM,CHEMBL1042364,CHEMBL262,6.6777807052660805
CHEMBL578861,COP(=O)(OC)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,280.0,nM,CHEMBL1042364,CHEMBL262,6.552841968657781
CHEMBL578427,Cc1ccc(-c2ccc3ncn(-c4ccc([S+](C)[O-])cc4)c3c2)o1,IC50,200.0,nM,CHEMBL1042364,CHEMBL262,6.698970004336019
CHEMBL573266,Cc1ccc(-c2ccc3scc(-c4ccc([S+](C)[O-])cc4)c3c2)o1,IC50,790.0,nM,CHEMBL1042364,CHEMBL262,6.102372908709558
CHEMBL576336,Cc1ccc(-c2ccc3ncc(-c4ccc([S+](C)[O-])cc4)n3c2)o1,IC50,1000.0,nM,CHEMBL1042364,CHEMBL262,6.0
CHEMBL572560,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3n2)o1,IC50,270.0,nM,CHEMBL1042364,CHEMBL262,6.568636235841013
CHEMBL584146,Cc1ccc(-c2cnc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,IC50,1000.0,nM,CHEMBL1042364,CHEMBL262,6.0
CHEMBL578634,Cc1ccc(-c2cc3c(-c4ccc([S+](C)[O-])cc4)coc3cn2)o1,IC50,1000.0,nM,CHEMBL1042364,CHEMBL262,6.0
CHEMBL572793,Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)s1,IC50,72.0,nM,CHEMBL1042364,CHEMBL262,7.142667503568732
CHEMBL576540,Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)[nH]1,IC50,81.0,nM,CHEMBL1042364,CHEMBL262,7.0915149811213505
CHEMBL573716,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)nn1,IC50,1000.0,nM,CHEMBL1042364,CHEMBL262,6.0
CHEMBL574600,Cc1nc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)no1,IC50,680.0,nM,CHEMBL1042364,CHEMBL262,6.167491087293763
CHEMBL578428,Cc1noc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)n1,IC50,1000.0,nM,CHEMBL1042364,CHEMBL262,6.0
CHEMBL574601,C[S+]([O-])c1ccc(-c2coc3ccc(-c4nnc(S)o4)cc23)cc1,IC50,94.0,nM,CHEMBL1042364,CHEMBL262,7.026872146400302
CHEMBL573267,C[S+]([O-])c1ccc(-c2coc3ccc(-c4nnc(O)o4)cc23)cc1,IC50,130.0,nM,CHEMBL1042364,CHEMBL262,6.886056647693163
CHEMBL584976,C[S+]([O-])c1ccc(-c2coc3ccc(-c4nnc(N)o4)cc23)cc1,IC50,13.0,nM,CHEMBL1042364,CHEMBL262,7.886056647693163
CHEMBL575021,Cc1ccc(-c2ccc3occ(-c4ccc([S@@+](C)[O-])cc4)c3c2)o1,IC50,140.0,nM,CHEMBL1042364,CHEMBL262,6.853871964321762
CHEMBL574588,Cc1ccc(-c2ccc3occ(-c4ccc([S@+](C)[O-])cc4)c3c2)o1,IC50,34.0,nM,CHEMBL1042364,CHEMBL262,7.468521082957745
CHEMBL575882,CC[S@@+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,190.0,nM,CHEMBL1042364,CHEMBL262,6.721246399047171
CHEMBL574613,CC[S@+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,IC50,20.0,nM,CHEMBL1042364,CHEMBL262,7.698970004336019
CHEMBL99280,C=CCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,IC50,4000.0,nM,CHEMBL1040547,CHEMBL262,5.3979400086720375
CHEMBL578640,CCCCCCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,1000000.0,nM,CHEMBL1040549,CHEMBL262,3.0
CHEMBL575107,CCCCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL583199,CCCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,600000.0,nM,CHEMBL1040549,CHEMBL262,3.221848749616356
CHEMBL565663,CCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL573145,CCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,700000.0,nM,CHEMBL1040549,CHEMBL262,3.154901959985743
CHEMBL573425,CCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,100000.0,nM,CHEMBL1040549,CHEMBL262,4.0
CHEMBL577395,CC(C)(C)c1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccc(Cl)c(Cl)c1)c1ccccc1-3,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL575951,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1Cc1ccc(Cl)c(Cl)c1,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL572923,Cc1ccc(CN2C(=O)Cc3c([nH]c4ccccc34)-c3ccccc32)cc1,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL577566,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1Cc1ccc(Cl)c(Cl)c1,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL568703,COc1ccc(CN2C(=O)Cc3c([nH]c4ccc(Br)cc34)-c3ccccc32)cc1,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL586055,Cc1ccc(CN2C(=O)Cc3c([nH]c4ccc(Br)cc34)-c3ccccc32)cc1,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL575583,COc1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccccc1)c1ccccc1-3,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL574919,Cc1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccccc1)c1ccccc1-3,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL574918,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1Cc1ccccc1,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL575106,CC(C)(C)c1ccc2[nH]c3c(c2c1)CC(=O)N(Cc1ccccc1)c1ccccc1-3,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL574898,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1Cc1ccccc1,IC50,10000.0,nM,CHEMBL1040549,CHEMBL262,5.0
CHEMBL575138,COc1ccc2c(c1)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,IC50,15.0,nM,CHEMBL1040549,CHEMBL262,7.823908740944319
CHEMBL567824,C[S+]([O-])c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,13000.0,nM,CHEMBL1040549,CHEMBL262,4.886056647693163
CHEMBL574233,CSc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,1200.0,nM,CHEMBL1040549,CHEMBL262,5.920818753952375
CHEMBL582893,COC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,IC50,7200.0,nM,CHEMBL1040549,CHEMBL262,5.142667503568732
CHEMBL572922,O=C1Cc2c([nH]c3ccc(C(=O)O)cc23)-c2ccccc2N1,IC50,30000.0,nM,CHEMBL1040549,CHEMBL262,4.522878745280337
CHEMBL570580,CCc1cc2c(c3cc(OC)c(OC)cc13)C(=O)NC2=O,IC50,92.0,nM,CHEMBL1048400,CHEMBL262,7.036212172654444
CHEMBL571486,COc1cc2c(C)cc3c(c2cc1OC)C(=O)NC3=O,IC50,270.0,nM,CHEMBL1048400,CHEMBL262,6.568636235841013
CHEMBL578803,COC(=O)c1cccc2c3c(c(CC(C)C)cc12)C(=O)NC3=O,IC50,486.0,nM,CHEMBL1048400,CHEMBL262,6.313363730737707
CHEMBL569998,Cc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,IC50,200.0,nM,CHEMBL1043428,CHEMBL262,6.698970004336019
CHEMBL569986,CC(=O)NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,IC50,10000.0,nM,CHEMBL1043428,CHEMBL262,5.0
CHEMBL570667,NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,IC50,100000.0,nM,CHEMBL1043428,CHEMBL262,4.0
CHEMBL570666,NC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,IC50,50000.0,nM,CHEMBL1043428,CHEMBL262,4.301029995663981
CHEMBL569046,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc4ccccc4c3)n2)cc1,IC50,310.0,nM,CHEMBL1043428,CHEMBL262,6.508638306165727
CHEMBL571525,Cc1ccc(-c2ccnc(N(C)c3ccc(S(N)(=O)=O)cc3)n2)s1,IC50,65000.0,nM,CHEMBL1043428,CHEMBL262,4.187086643357144
CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,IC50,870.0,nM,CHEMBL1040117,CHEMBL262,6.060480747381382
CHEMBL595496,CCSC1=NC(c2ccccc2)=NN(c2ccccc2)c2ccccc21,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL595727,N=C(c1ccccc1Cl)c1ccccc1N(NC(=O)c1ccccc1)c1ccccc1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL596411,c1ccc(-c2nc(-c3ccccc3)n(-c3ccccc3)n2)cc1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL596399,CC(N)Cc1cc(Cl)cs1.Cl,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL596364,OC(CCl)c1sc(Br)c(Br)c1Br,IC50,75000.0,nM,CHEMBL1042446,CHEMBL262,4.1249387366083
CHEMBL592930,O=C(Nn1c2ccccc2c2ccccc21)c1ccccc1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL595748,O=Nn1c2ccccc2c2cc(Cl)ccc21,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL611356,COc1cc2c(cc1OC)C(=O)CC2,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL608419,CC(=O)c1ccc(Cl)cc1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL274467,CC(=O)c1ccccc1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL510714,CCOC(=O)c1ccccc1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL596225,O=Cc1cc(Br)c(Br)s1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL594822,CCOC(=O)c1sc(C)c(C)c1O,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL595061,CCOC(=O)c1sc(SC(C)=O)cc1O,IC50,25000.0,nM,CHEMBL1042446,CHEMBL262,4.6020599913279625
CHEMBL328441,O=Cc1cccs1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL595062,CCOC(=O)c1cccs1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL611357,Cc1c(CC(=O)Cl)csc1C(=O)CCl,IC50,5000.0,nM,CHEMBL1042446,CHEMBL262,5.301029995663981
CHEMBL596446,O=C(CCCCl)c1ccc(Cl)s1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL594556,O=C(CCCCl)c1ccc(Br)s1,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL596352,O=C(CBr)c1scc(Br)c1Br,IC50,1000.0,nM,CHEMBL1042446,CHEMBL262,6.0
CHEMBL593628,O=C(CBr)c1cc(Br)c(Br)s1,IC50,1000.0,nM,CHEMBL1042446,CHEMBL262,6.0
CHEMBL593629,O=C(CBr)c1ccc(Br)s1,IC50,1000.0,nM,CHEMBL1042446,CHEMBL262,6.0
CHEMBL596006,O=C(CBr)c1sc(Br)cc1Br,IC50,1000.0,nM,CHEMBL1042446,CHEMBL262,6.0
CHEMBL595728,O=C(CCCCl)c1csc(Cl)c1Cl,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL595729,CC(=O)OCC(=O)c1csc(Cl)c1Cl,IC50,100000.0,nM,CHEMBL1042446,CHEMBL262,4.0
CHEMBL596583,Cc1occc1-c1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,IC50,210.0,nM,CHEMBL1071989,CHEMBL262,6.6777807052660805
CHEMBL593374,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2[nH]nc(C)c2c1,IC50,220.0,nM,CHEMBL1071989,CHEMBL262,6.657577319177793
CHEMBL593375,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2c1,IC50,470.0,nM,CHEMBL1071989,CHEMBL262,6.327902142064283
CHEMBL595944,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,IC50,560.0,nM,CHEMBL1071989,CHEMBL262,6.251811972993799
CHEMBL595459,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cc2c(C)n[nH]c2cn1,IC50,680.0,nM,CHEMBL1071989,CHEMBL262,6.167491087293763
CHEMBL606467,Cc1n[nH]c2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c(C#N)nc3-c3ccoc3)nc12,IC50,10000.0,nM,CHEMBL1071989,CHEMBL262,5.0
CHEMBL594523,Cc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@@H](N)Cc1c[nH]c2ccccc12,IC50,280.0,nM,CHEMBL1071989,CHEMBL262,6.552841968657781
CHEMBL594755,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,IC50,280.0,nM,CHEMBL1071989,CHEMBL262,6.552841968657781
CHEMBL593573,CCNc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@@H](N)Cc1ccccc1,IC50,10000.0,nM,CHEMBL1071989,CHEMBL262,5.0
CHEMBL593813,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(Cl)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,IC50,300.0,nM,CHEMBL1071989,CHEMBL262,6.522878745280337
CHEMBL605410,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(C#N)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,IC50,30000.0,nM,CHEMBL1071989,CHEMBL262,4.522878745280337
CHEMBL594072,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(C(N)=O)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,IC50,30000.0,nM,CHEMBL1071989,CHEMBL262,4.522878745280337
CHEMBL590109,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,IC50,1300.0,nM,CHEMBL1072682,CHEMBL262,5.886056647693163
CHEMBL593490,Cc1[nH]nc2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,IC50,500.0,nM,CHEMBL1071317,CHEMBL262,6.301029995663981
CHEMBL596072,Cc1n[nH]c2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,IC50,260.0,nM,CHEMBL1071317,CHEMBL262,6.585026652029182
CHEMBL596073,Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,IC50,3860.0,nM,CHEMBL1071317,CHEMBL262,5.413412695328245
CHEMBL596290,Cc1n[nH]c2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,IC50,160.0,nM,CHEMBL1071317,CHEMBL262,6.795880017344075
CHEMBL603197,Cc1n[nH]c2cnc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,IC50,670.0,nM,CHEMBL1071317,CHEMBL262,6.173925197299173
CHEMBL594933,Cc1n[nH]c2cnc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,IC50,64.0,nM,CHEMBL1071317,CHEMBL262,7.1938200260161125
CHEMBL599224,CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,IC50,28.0,nM,CHEMBL1072185,CHEMBL262,7.552841968657781
CHEMBL599428,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,IC50,48.0,nM,CHEMBL1072185,CHEMBL262,7.318758762624412
CHEMBL597754,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,IC50,358.0,nM,CHEMBL1072185,CHEMBL262,6.446116973356125
CHEMBL604712,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,IC50,3630.0,nM,CHEMBL1074426,CHEMBL262,5.440093374963888
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,IC50,79.0,nM,CHEMBL1074426,CHEMBL262,7.102372908709558
CHEMBL1080583,CCC(CO)Nc1nc(Nc2cccc(-c3ccccn3)c2)c2ncn(C(C)C)c2n1,IC50,4100.0,nM,CHEMBL1114224,CHEMBL262,5.3872161432802645
CHEMBL1084134,O=C(O)CCC(=O)Nc1n[nH]c2cc(Cl)ccc12,IC50,1180.0,nM,CHEMBL1113275,CHEMBL262,5.928117992693875
CHEMBL1082235,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,IC50,354.0,nM,CHEMBL1113275,CHEMBL262,6.450996737974212
CHEMBL1082236,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)c(O)c3)ccc12,IC50,27.0,nM,CHEMBL1113275,CHEMBL262,7.568636235841013
CHEMBL1082237,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,IC50,44.0,nM,CHEMBL1113275,CHEMBL262,7.356547323513812
CHEMBL1088618,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3Cl)ccc12,IC50,55.0,nM,CHEMBL1113275,CHEMBL262,7.259637310505756
CHEMBL1086638,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(N)cc3)ccc12,IC50,76.0,nM,CHEMBL1113275,CHEMBL262,7.119186407719209
CHEMBL1086639,CCCC(=O)Nc1n[nH]c2cc(-c3cccc(O)c3)ccc12,IC50,94.0,nM,CHEMBL1113275,CHEMBL262,7.026872146400302
CHEMBL1086640,CCCC(=O)Nc1n[nH]c2cc(C(F)(F)F)ccc12,IC50,195.0,nM,CHEMBL1113275,CHEMBL262,6.709965388637482
CHEMBL1086780,CCCC(=O)Nc1n[nH]c2cc(Br)ccc12,IC50,198.0,nM,CHEMBL1113275,CHEMBL262,6.703334809738469
CHEMBL1086781,CCCC(=O)Nc1n[nH]c2cc(-c3ccoc3)ccc12,IC50,260.0,nM,CHEMBL1113275,CHEMBL262,6.585026652029182
CHEMBL1086782,CCCC(=O)Nc1n[nH]c2cc(-c3ccncc3)ccc12,IC50,661.0,nM,CHEMBL1113275,CHEMBL262,6.179798540514359
CHEMBL1083208,CCCC(=O)Nc1n[nH]c2cc(-c3ccsc3)ccc12,IC50,935.0,nM,CHEMBL1113275,CHEMBL262,6.029188389127482
CHEMBL1083209,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(N)nc3)ccc12,IC50,1088.0,nM,CHEMBL1113275,CHEMBL262,5.963371104637839
CHEMBL1085927,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(OCc4ccccc4)cc3)ccc12,IC50,1184.0,nM,CHEMBL1113275,CHEMBL262,5.926648297613099
CHEMBL1086174,CCCC(=O)Nc1n[nH]c2cc(-c3ccccc3)ccc12,IC50,1281.0,nM,CHEMBL1113275,CHEMBL262,5.892450870255313
CHEMBL1086175,CCCC(=O)Nc1n[nH]c2cc(-c3ccccc3Cl)ccc12,IC50,1353.0,nM,CHEMBL1113275,CHEMBL262,5.868702203402377
CHEMBL1086176,C/C=C/c1ccc2c(NC(=O)CCC)n[nH]c2c1,IC50,2459.0,nM,CHEMBL1113275,CHEMBL262,5.609241471261283
CHEMBL1095038,CCCC(=O)Nc1n[nH]c2cc(-c3cc(F)cc(F)c3)ccc12,IC50,2894.0,nM,CHEMBL1113275,CHEMBL262,5.538501473216981
CHEMBL1095039,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(C(C)(C)C)cc3)ccc12,IC50,3808.0,nM,CHEMBL1113275,CHEMBL262,5.419303060287564
CHEMBL1095040,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,IC50,7.0,nM,CHEMBL1113275,CHEMBL262,8.154901959985743
CHEMBL1095041,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(N)cc3)cc12,IC50,8.0,nM,CHEMBL1113275,CHEMBL262,8.096910013008056
CHEMBL1095366,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(O)cc3)cc12,IC50,10.0,nM,CHEMBL1113275,CHEMBL262,8.0
CHEMBL1077218,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccoc3)cc12,IC50,11.0,nM,CHEMBL1113275,CHEMBL262,7.958607314841775
CHEMBL1077213,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(CC)cc3)cc12,IC50,12.0,nM,CHEMBL1113275,CHEMBL262,7.920818753952375
CHEMBL1097694,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(C)cc3)cc12,IC50,14.0,nM,CHEMBL1113275,CHEMBL262,7.853871964321762
CHEMBL1091081,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc([N+](=O)[O-])cc3)cc12,IC50,18.0,nM,CHEMBL1113275,CHEMBL262,7.7447274948966935
CHEMBL1091082,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(F)cc3)cc12,IC50,22.0,nM,CHEMBL1113275,CHEMBL262,7.657577319177793
CHEMBL1091083,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(OCc4ccccc4)cc3)cc12,IC50,23.0,nM,CHEMBL1113275,CHEMBL262,7.638272163982407
CHEMBL1077233,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccncc3)cc12,IC50,50.0,nM,CHEMBL1113275,CHEMBL262,7.301029995663981
